region,rank,division,summonerName,win,lose,winRatio
eun1,DIAMOND,III,faceit level 10,553,561,0.4964093357271095
eun1,DIAMOND,III,18cm na volnobeh,262,270,0.4924812030075188
eun1,DIAMOND,III,Dysthγmia ,231,240,0.49044585987261147
eun1,DIAMOND,III,DiGitaLeLecTro,906,874,0.5089887640449439
eun1,DIAMOND,III,Pablo Memento,152,124,0.5507246376811594
eun1,DIAMOND,III,Reformed Mifko,538,508,0.51434034416826
eun1,DIAMOND,III,Tsatsos,92,77,0.5443786982248521
eun1,DIAMOND,III,Kamil,91,124,0.4232558139534884
eun1,DIAMOND,III,BagOfBones,230,242,0.4872881355932203
eun1,DIAMOND,III,Amazing Roo,270,279,0.4918032786885246
eun1,DIAMOND,III,HawajHa,49,44,0.5268817204301075
eun1,DIAMOND,III,SpenzY,549,553,0.4981851179673321
eun1,DIAMOND,III,Evil Jabi,460,470,0.4946236559139785
eun1,DIAMOND,III,player 4,484,469,0.5078698845750262
eun1,DIAMOND,III,patifon123,310,287,0.5192629815745393
eun1,DIAMOND,III,Mlikoo,126,105,0.5454545454545454
eun1,DIAMOND,III,OLOSMESA,316,286,0.5249169435215947
eun1,DIAMOND,III,Belveder,55,54,0.5045871559633027
eun1,DIAMOND,III,i guess my bad ,192,205,0.4836272040302267
eun1,DIAMOND,III,Spammy,66,62,0.515625
eun1,DIAMOND,III,VonNebula,246,182,0.5747663551401869
eun1,DIAMOND,III,Edgecutor,141,153,0.47959183673469385
eun1,DIAMOND,III,Poye Bao 33,618,631,0.49479583666933546
eun1,DIAMOND,III,Keniú,143,162,0.46885245901639344
eun1,DIAMOND,III,David  je Hi zl,203,193,0.5126262626262627
eun1,DIAMOND,III,Parabalus,219,197,0.5264423076923077
eun1,DIAMOND,III,TheDarkKnife,134,137,0.4944649446494465
eun1,DIAMOND,III,Matiz09,78,73,0.5165562913907285
eun1,DIAMOND,III,Κouv,115,115,0.5
eun1,DIAMOND,III,Melon Tusk,169,170,0.49852507374631266
eun1,DIAMOND,III,Mistëry,287,245,0.5394736842105263
eun1,DIAMOND,III,EG Kiƒliš,199,192,0.5089514066496164
eun1,DIAMOND,III,Quagon,58,61,0.48739495798319327
eun1,DIAMOND,III,Pivchanskiy,337,323,0.5106060606060606
eun1,DIAMOND,III,ØctaBeast,101,105,0.49029126213592233
eun1,DIAMOND,III,DeepSilent1993,274,231,0.5425742574257426
eun1,DIAMOND,III,BetterDCthanADC,310,253,0.5506216696269982
eun1,DIAMOND,III,KapłanKrzysztof,428,424,0.5023474178403756
eun1,DIAMOND,III,Fluffy Obvious,87,72,0.5471698113207547
eun1,DIAMOND,III,MaCh1n3,122,98,0.5545454545454546
eun1,DIAMOND,III,FF 15 DAWGS,105,88,0.5440414507772021
eun1,DIAMOND,III,PSYCHAS,185,152,0.5489614243323442
eun1,DIAMOND,III,º69º,255,238,0.5172413793103449
