region,rank,division,summonerName,win,lose,winRatio
la2,MASTER,-,DXG PoshoDarck,229,232,0.4967
la2,MASTER,-,S1CkNess,241,221,0.5216
la2,MASTER,-,Ąstrov,88,56,0.6111
la2,MASTER,-,Intercambing,59,37,0.6146
la2,MASTER,-,Iegoshi,210,168,0.5556
la2,MASTER,-,Snow Nunu,166,118,0.5845
la2,MASTER,-,Gumayusi7,322,323,0.4992
la2,MASTER,-,HLX Joker,262,228,0.5347
la2,MASTER,-,rosıto,82,68,0.5467
la2,MASTER,-,BTGA Klauson,328,303,0.5198
la2,MASTER,-,MrFeps,428,392,0.522
la2,MASTER,-,EL MALDITO AD,288,252,0.5333
la2,MASTER,-,NLG Xexyk,241,178,0.5752
la2,MASTER,-,Ęgoist,217,231,0.4844
la2,MASTER,-,l Witcher l,101,107,0.4856
la2,MASTER,-,Hıgny,233,223,0.511
la2,MASTER,-,Gÿzmo,387,376,0.5072
la2,MASTER,-,eu sou tominho,173,153,0.5307
la2,MASTER,-,Râtfînk,419,356,0.5406
la2,MASTER,-,Eternal Young,129,83,0.6085
la2,MASTER,-,3 Hits One Kill,107,110,0.4931
la2,MASTER,-,Akrouh,52,29,0.642
la2,MASTER,-,ApexAk 47,696,636,0.5225
la2,MASTER,-,ODRIGGOD ,382,350,0.5219
la2,MASTER,-,Sacachispas,92,57,0.6174
la2,MASTER,-,Sana Minatozaki,426,408,0.5108
la2,MASTER,-,Pixie Boy,84,60,0.5833
la2,MASTER,-,Hedu,708,732,0.4917
la2,MASTER,-,Klyerr,608,572,0.5153
la2,MASTER,-,ˉbreak my heart,91,43,0.6791
la2,MASTER,-,Tomiokaa,72,63,0.5333
la2,MASTER,-,Kyougu,420,415,0.503
la2,MASTER,-,D I X 0 N,128,106,0.547
la2,MASTER,-,Łast Hope,98,72,0.5765
la2,MASTER,-,Francusco,368,306,0.546
la2,MASTER,-,Cazadorgon,303,258,0.5401
la2,MASTER,-,Hide on arbusto,97,89,0.5215
