region,rank,division,summonerName,win,lose,winRatio
ru,MASTER,-,Reinalol,123,93,0.5694
ru,MASTER,-,musor,112,94,0.5437
ru,MASTER,-,Siobhan,281,250,0.5292
ru,MASTER,-,KapitanKakao,693,661,0.5118
ru,MASTER,-,SoranoO,145,112,0.5642
ru,MASTER,-,kyberkotleta,220,186,0.5419
ru,MASTER,-,Hong10,57,63,0.475
ru,MASTER,-,Keffir,242,246,0.4959
ru,MASTER,-,Шестёрка Крысы,81,73,0.526
ru,MASTER,-,iskaaa,289,238,0.5484
ru,MASTER,-,BLEIZ351,210,159,0.5691
ru,MASTER,-,меош,266,230,0.5363
ru,MASTER,-,SevaRic,100,65,0.6061
