region,rank,division,summonerName,win,lose,winRatio
euw1,GRANDMASTER,-,sign me already,354,318,0.5268
euw1,GRANDMASTER,-,League Enjoyer 1,1002,976,0.5066
euw1,GRANDMASTER,-,RRRift,601,567,0.5146
euw1,GRANDMASTER,-,Kirei sama,505,468,0.519
euw1,GRANDMASTER,-,Fαllεn,414,373,0.526
euw1,GRANDMASTER,-,Veignorenn,240,216,0.5263
euw1,GRANDMASTER,-,TwTv Ronges1,533,486,0.5231
euw1,GRANDMASTER,-,Princess Kuba,270,207,0.566
euw1,GRANDMASTER,-,Tsiperakos,345,318,0.5204
euw1,GRANDMASTER,-,Ersin6,199,176,0.5307
euw1,GRANDMASTER,-,blrzr,198,163,0.5485
euw1,GRANDMASTER,-,VUZRAJDANE MANQK,182,118,0.6067
euw1,GRANDMASTER,-,TwTv RANGERZX,244,199,0.5508
euw1,MASTER,-,Strubbel,303,265,0.5335
euw1,MASTER,-,1ST atilgancocuk,134,129,0.5095
euw1,MASTER,-,Sorest,467,432,0.5195
euw1,MASTER,-,Vol,829,824,0.5015
euw1,MASTER,-,Silence 333,421,358,0.5404
euw1,MASTER,-,Vicent Pellicer,180,143,0.5573
euw1,MASTER,-,ByCat24,661,625,0.514
euw1,MASTER,-,Bent Ruler,183,119,0.606
euw1,MASTER,-,quierosalamiplis,278,244,0.5326
euw1,MASTER,-,Vasya Sadge,402,402,0.5
euw1,MASTER,-,DamageDealer1999,281,254,0.5252
euw1,MASTER,-,Kája Frája,258,202,0.5609
euw1,MASTER,-,Avra 456,338,307,0.524
euw1,MASTER,-,WhiskyFace,52,47,0.5253
euw1,MASTER,-,Capioo,216,214,0.5023
euw1,MASTER,-,YajnuF,108,54,0.6667
euw1,MASTER,-,Krykey,278,266,0.511
euw1,MASTER,-,Shiké,161,137,0.5403
euw1,MASTER,-,ishand,687,665,0.5081
euw1,MASTER,-,MΑRΤ,320,295,0.5203
euw1,MASTER,-,Kurdısh E Boy,181,174,0.5099
euw1,MASTER,-,r0bin1405,671,630,0.5158
euw1,MASTER,-,NightRoon,66,69,0.4889
euw1,MASTER,-,Nεik,120,95,0.5581
euw1,MASTER,-,barca1899,313,282,0.5261
euw1,MASTER,-,KacperDaGhost,658,641,0.5065
euw1,MASTER,-,Excobıa,98,83,0.5414
euw1,MASTER,-,I love mages,859,857,0.5006
euw1,MASTER,-,Ðream Maker,390,390,0.5
euw1,MASTER,-,2021Worlds0011,180,150,0.5455
euw1,MASTER,-,Such a bad mood,95,66,0.5901
euw1,MASTER,-,lllllllllllll 93,102,79,0.5635
euw1,MASTER,-,edge of creation,123,124,0.498
euw1,MASTER,-,GoldenDrewriever,149,144,0.5085
euw1,MASTER,-,RNJ rektay,313,309,0.5032
euw1,MASTER,-,Fokucu06,104,102,0.5049
euw1,MASTER,-,GencoBogdanoff,521,514,0.5034
euw1,MASTER,-,Boar de Law,526,533,0.4967
euw1,MASTER,-,C1ox,202,166,0.5489
euw1,MASTER,-,hallowed camie,67,53,0.5583
euw1,MASTER,-,dark impulses,235,210,0.5281
euw1,MASTER,-,catIRL28,894,866,0.508
euw1,MASTER,-,OR SpaceXBard,776,717,0.5198
euw1,MASTER,-,Paintuu,375,365,0.5068
euw1,MASTER,-,DerFlyingPanda,90,76,0.5422
euw1,MASTER,-,KCaillou,449,403,0.527
